parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no need or no have tags,build <:*:>,ClientEnvHandler is <:*:>,<:GIN:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,loadRegoMySQLInterval success,<:list modules:>,timestamp,unknown
43,43,43,43,0,0,66,0,0,27,39,0,0,4,4,0,0,0,0,66,27,27,39,3,3,3,3,3,2,2,2,2,2023-11-21 07:18:00,2
36,36,36,36,0,0,62,0,0,28,34,0,0,2,2,1,0,0,0,62,28,28,34,4,4,1,4,4,4,2,2,2,2023-11-21 07:20:00,0
32,32,32,32,0,0,57,0,0,27,30,0,0,2,2,0,0,0,0,57,27,27,30,3,3,2,3,3,2,2,2,2,2023-11-21 07:22:00,1
16,16,16,16,0,0,40,0,0,26,14,0,0,2,2,0,0,0,0,40,26,26,14,2,2,2,2,2,2,2,2,2,2023-11-21 07:24:00,0
36,36,36,36,0,0,64,0,0,29,35,0,0,1,1,0,0,0,0,64,29,29,35,5,5,1,5,5,5,2,2,2,2023-11-21 07:26:00,0
28,28,28,28,0,0,53,0,0,26,27,0,0,1,1,0,0,0,0,53,26,26,27,2,2,1,2,2,2,2,2,2,2023-11-21 07:28:00,0
34,34,34,34,0,0,57,0,0,26,31,0,0,2,2,0,0,0,0,57,26,26,31,2,2,2,2,2,2,2,2,2,2023-11-21 07:30:00,2
35,35,35,35,0,0,57,0,0,27,30,0,0,5,5,0,0,0,0,57,27,27,30,3,3,3,3,3,3,2,2,2,2023-11-21 07:32:00,2
28,28,28,28,0,0,54,0,0,28,26,0,0,2,2,0,0,0,0,54,28,28,26,4,4,2,4,4,4,2,2,2,2023-11-21 07:34:00,0
24,24,24,24,0,0,51,0,0,27,24,0,0,0,0,0,0,0,0,51,27,27,24,3,3,0,3,3,3,2,2,2,2023-11-21 07:36:00,0
27,27,27,27,0,0,51,0,0,26,25,0,0,2,2,1,0,0,0,51,26,26,25,2,2,0,2,2,2,2,2,2,2023-11-21 07:38:00,1
29,29,29,29,0,0,55,0,0,26,29,0,0,0,0,0,0,0,0,55,26,26,29,2,2,0,2,2,2,2,2,2,2023-11-21 07:40:00,0
41,41,41,41,0,0,64,0,0,29,35,0,0,6,6,1,0,0,0,64,29,29,35,5,5,4,5,5,4,2,2,2,2023-11-21 07:42:00,2
33,33,33,33,0,0,58,0,0,26,32,0,0,1,1,0,0,0,0,58,26,26,32,2,2,1,2,2,2,2,2,2,2023-11-21 07:44:00,0
21,21,21,21,0,0,47,0,0,27,20,0,0,1,1,0,0,0,0,47,27,27,20,3,3,1,3,3,2,2,2,2,2023-11-21 07:46:00,1
36,36,36,36,0,0,61,0,0,28,33,0,0,3,3,0,0,0,0,61,28,28,33,4,4,3,4,4,4,2,2,2,2023-11-21 07:48:00,0
30,30,30,30,0,0,54,0,0,26,28,0,0,2,2,0,0,0,0,54,26,26,28,2,2,2,2,2,2,2,2,2,2023-11-21 07:50:00,0
29,29,29,29,0,0,53,0,0,27,26,0,0,2,2,0,0,0,0,53,27,27,26,3,3,2,3,3,3,2,2,2,2023-11-21 07:52:00,2
34,34,34,34,0,0,59,0,0,26,33,0,0,1,1,0,0,0,0,59,26,26,33,2,2,0,2,2,2,2,2,2,2023-11-21 07:54:00,1
34,34,34,34,0,0,59,0,0,29,30,0,0,4,4,0,0,0,0,59,29,29,30,5,5,4,5,5,5,2,2,2,2023-11-21 07:56:00,0
22,22,22,22,0,0,46,0,0,26,20,0,0,2,2,0,0,0,0,46,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-21 07:58:00,2
24,24,24,24,0,0,49,0,0,26,23,0,0,1,1,0,0,0,0,49,26,26,23,2,2,1,2,2,2,2,2,2,2023-11-21 08:00:00,0
38,38,38,38,0,0,63,0,0,27,36,0,0,1,1,0,0,0,0,63,27,27,36,3,3,0,3,3,3,2,2,2,2023-11-21 08:02:00,3
35,35,35,35,0,0,62,0,0,28,34,0,0,1,1,0,0,0,0,62,28,28,34,4,4,1,4,4,4,2,2,2,2023-11-21 08:04:00,0
39,39,39,39,0,0,61,0,0,26,35,0,0,4,4,0,0,0,0,61,26,26,35,2,2,2,2,2,2,2,2,2,2023-11-21 08:06:00,2
23,23,23,23,0,0,50,0,0,27,23,0,0,0,0,0,0,0,0,50,27,27,23,3,3,0,3,3,2,2,2,2,2023-11-21 08:08:00,1
40,40,40,40,0,0,67,0,0,28,39,0,0,1,1,1,0,0,0,67,28,28,39,4,4,0,4,4,4,2,2,2,2023-11-21 08:10:00,0
28,28,28,28,0,0,54,0,0,27,27,0,0,1,1,0,0,0,0,54,27,27,27,3,3,1,3,3,2,2,2,2,2023-11-21 08:12:00,1
26,26,26,26,0,0,51,0,0,26,25,0,0,1,1,0,0,0,0,51,26,26,25,2,2,1,2,2,2,2,2,2,2023-11-21 08:14:00,0
37,37,37,37,0,0,62,0,0,26,36,0,0,0,0,0,0,0,0,62,26,26,36,2,2,0,2,2,2,2,2,2,2023-11-21 08:16:00,2
29,29,29,29,0,0,55,0,0,29,26,0,0,2,2,0,0,0,0,55,29,29,26,5,5,2,5,5,5,2,2,2,2023-11-21 08:18:00,2
22,22,22,22,0,0,48,0,0,26,22,0,0,0,0,0,0,0,0,48,26,26,22,2,2,0,2,2,2,2,2,2,2023-11-21 08:20:00,0
23,23,23,23,0,0,49,0,0,27,22,0,0,0,0,0,0,0,0,49,27,27,22,3,3,0,3,3,3,2,2,2,2023-11-21 08:22:00,2
23,23,23,23,0,0,48,0,0,26,22,0,0,1,1,0,0,0,0,48,26,26,22,2,2,1,2,2,2,2,2,2,2023-11-21 08:24:00,0
30,30,30,30,0,0,57,0,0,29,28,0,0,2,2,0,0,0,0,57,29,29,28,5,5,2,5,5,5,2,2,2,2023-11-21 08:26:00,0
24,24,24,24,0,0,48,0,0,26,22,0,0,1,1,0,0,0,0,48,26,26,22,2,2,1,2,2,2,2,2,2,2023-11-21 08:28:00,2
103,103,103,103,0,0,128,0,0,26,102,0,0,1,1,0,0,0,0,128,26,26,102,2,2,1,2,2,2,2,2,2,2023-11-21 08:30:00,0
62,62,62,62,0,0,85,0,0,29,56,0,0,6,6,1,0,0,0,85,29,29,56,5,5,3,5,5,4,2,2,2,2023-11-21 08:32:00,3
44,44,44,44,0,0,67,0,0,26,41,0,0,3,3,0,0,0,0,67,26,26,41,2,2,3,2,2,2,2,2,2,2023-11-21 08:34:00,0
45,45,45,45,0,0,67,0,0,25,42,0,0,3,3,0,0,0,0,67,25,25,42,2,2,2,2,2,2,2,2,2,2023-11-21 08:36:00,1
72,72,72,72,0,0,97,0,0,27,70,0,0,2,2,0,0,0,0,97,27,27,70,3,3,1,3,3,2,2,2,2,2023-11-21 08:38:00,2
49,49,49,49,0,0,71,0,0,28,43,0,0,4,4,0,0,0,0,71,28,28,43,4,4,4,4,4,4,2,2,2,2023-11-21 08:40:00,0
38,38,38,38,0,0,63,0,0,27,36,0,0,2,2,0,0,0,0,63,27,27,36,3,3,2,3,3,3,2,2,2,2023-11-21 08:42:00,0
39,39,39,39,0,0,65,0,0,26,39,0,0,0,0,0,0,0,0,65,26,26,39,2,2,0,2,2,2,2,2,2,2023-11-21 08:44:00,0
38,38,38,38,0,0,61,0,0,26,35,0,0,3,3,0,0,0,0,61,26,26,35,2,2,3,2,2,2,2,2,2,2023-11-21 08:46:00,0
41,41,41,41,0,0,66,0,0,29,37,0,0,1,1,1,0,0,0,66,29,29,37,5,5,0,5,5,5,2,2,2,2023-11-21 08:48:00,0
53,53,53,53,0,0,77,0,0,26,51,0,0,2,2,0,0,0,0,77,26,26,51,2,2,2,2,2,2,2,2,2,2023-11-21 08:50:00,0
42,42,42,42,0,0,67,0,0,27,40,0,0,2,2,1,0,0,0,67,27,27,40,3,3,0,3,3,3,2,2,2,2023-11-21 08:52:00,1
27,27,27,27,0,0,53,0,0,28,25,0,0,2,2,0,0,0,0,53,28,28,25,4,4,2,4,4,4,2,2,2,2023-11-21 08:54:00,0
40,40,40,40,0,0,64,0,0,26,38,0,0,2,2,0,0,0,0,64,26,26,38,2,2,2,2,2,2,2,2,2,2023-11-21 08:56:00,0
31,31,31,31,0,0,57,0,0,27,30,0,0,1,1,0,0,0,0,57,27,27,30,3,3,1,3,3,2,2,2,2,2023-11-21 08:58:00,1
34,34,34,34,0,0,60,0,0,26,34,0,0,0,0,0,0,0,0,60,26,26,34,2,2,0,2,2,2,2,2,2,2023-11-21 09:00:00,0
34,34,34,34,0,0,61,0,0,29,32,0,0,2,2,0,0,0,0,61,29,29,32,5,5,1,5,5,4,2,2,2,2023-11-21 09:02:00,2
29,29,29,29,0,0,52,0,0,26,26,0,0,3,3,0,0,0,0,52,26,26,26,2,2,3,2,2,2,2,2,2,2023-11-21 09:04:00,0
35,35,35,35,0,0,61,0,0,26,35,0,0,0,0,0,0,0,0,61,26,26,35,2,2,0,2,2,2,2,2,2,2023-11-21 09:06:00,0
37,37,37,37,0,0,62,0,0,27,35,0,0,2,2,0,0,0,0,62,27,27,35,3,3,1,3,3,3,2,2,2,2023-11-21 09:08:00,1
40,40,40,40,0,0,65,0,0,28,37,0,0,3,3,1,0,0,0,65,28,28,37,4,4,2,4,4,4,2,2,2,2023-11-21 09:10:00,0
33,33,33,33,0,0,58,0,0,28,30,0,0,4,4,1,0,0,0,58,28,28,29,4,4,3,3,3,3,2,2,2,2023-11-21 09:12:00,3
37,37,37,37,0,0,62,0,0,26,36,0,0,1,1,0,0,0,0,62,26,26,36,2,2,1,2,2,2,2,2,2,2023-11-21 09:14:00,0
35,35,35,35,0,0,60,0,0,29,31,0,0,4,4,2,0,0,0,60,29,29,31,5,5,2,5,5,5,2,2,2,2023-11-21 09:16:00,0
23,23,23,23,0,0,49,0,0,26,23,0,0,0,0,0,0,0,0,49,26,26,23,2,2,0,2,2,2,2,2,2,2023-11-21 09:18:00,0
16,16,16,16,0,0,42,0,0,26,16,0,0,0,0,0,0,0,0,42,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-21 09:20:00,0
29,29,29,29,0,0,56,0,0,27,29,0,0,0,0,0,0,0,0,56,27,27,29,3,3,0,3,3,2,2,2,2,2023-11-21 09:22:00,1
30,30,30,30,0,0,58,0,0,28,30,0,0,0,0,0,0,0,0,58,28,28,30,4,4,0,4,4,4,2,2,2,2023-11-21 09:24:00,0
15,15,15,15,0,0,41,0,0,26,15,0,0,0,0,0,0,0,0,41,26,26,15,2,2,0,2,2,2,2,2,2,2023-11-21 09:26:00,0
23,23,23,23,0,0,48,0,0,27,21,0,0,1,1,0,0,0,0,48,27,27,21,3,3,1,3,3,2,2,2,2,2023-11-21 09:28:00,3
32,32,32,32,0,0,55,0,0,26,29,0,0,3,3,0,0,0,0,55,26,26,29,2,2,1,2,2,2,2,2,2,2023-11-21 09:30:00,2
35,35,35,35,0,0,61,0,0,29,32,0,0,2,2,0,0,0,0,61,29,29,32,5,5,2,5,5,5,2,2,2,2023-11-21 09:32:00,2
29,29,29,29,0,0,53,0,0,26,27,0,0,2,2,2,0,0,0,53,26,26,27,2,2,0,2,2,2,2,2,2,2023-11-21 09:34:00,0
37,37,37,37,0,0,60,0,0,26,34,0,0,3,3,0,0,0,0,60,26,26,34,2,2,2,2,2,2,2,2,2,2023-11-21 09:36:00,1
32,32,32,32,0,0,60,0,0,29,31,0,0,1,1,0,0,0,0,60,29,29,31,5,5,1,5,5,5,2,2,2,2023-11-21 09:38:00,0
35,35,35,35,0,0,56,0,0,26,30,0,0,4,4,0,0,0,0,56,26,26,30,2,2,2,2,2,2,2,2,2,2023-11-21 09:40:00,4
28,28,28,28,0,0,54,0,0,27,27,0,0,1,1,0,0,0,0,54,27,27,27,3,3,1,3,3,3,2,2,2,2023-11-21 09:42:00,0
37,37,37,37,0,0,62,0,0,26,36,0,0,1,1,0,0,0,0,62,26,26,36,2,2,0,2,2,2,2,2,2,2023-11-21 09:44:00,1
37,37,37,37,0,0,65,0,0,28,37,0,0,0,0,0,0,0,0,65,28,28,37,4,4,0,4,4,4,2,2,2,2023-11-21 09:46:00,0
34,34,34,34,0,0,55,0,0,27,28,0,0,4,4,0,0,0,0,55,27,27,28,3,3,4,3,3,2,2,2,2,2023-11-21 09:48:00,5
27,27,27,27,0,0,52,0,0,26,26,0,0,1,1,0,0,0,0,52,26,26,26,2,2,1,2,2,2,2,2,2,2023-11-21 09:50:00,0
32,32,32,32,0,0,59,0,0,27,32,0,0,0,0,0,0,0,0,59,27,27,32,3,3,0,3,3,2,2,2,2,2023-11-21 09:52:00,1
35,35,35,35,0,0,59,0,0,28,31,0,0,4,4,0,0,0,0,59,28,28,31,4,4,3,4,4,4,2,2,2,2023-11-21 09:54:00,1
38,38,38,38,0,0,61,0,0,26,35,0,0,3,3,0,0,0,0,61,26,26,35,2,2,3,2,2,2,2,2,2,2023-11-21 09:56:00,0
26,26,26,26,0,0,51,0,0,27,24,0,0,1,1,0,0,0,0,51,27,27,24,3,3,1,3,3,3,2,2,2,2023-11-21 09:58:00,2
31,31,31,31,0,0,57,0,0,28,29,0,0,1,1,1,0,0,0,57,28,28,29,4,4,0,4,4,4,2,2,2,2023-11-21 10:00:00,2
1642,1642,1642,1642,575,25,124,25,25,89,35,25,575,59,59,55,25,25,25,124,27,27,35,3,3,3,3,3,3,2,2,2,2023-11-21 10:02:00,3
4672,4671,4671,4671,1603,89,236,89,89,211,25,89,1603,182,182,181,89,89,89,236,26,26,25,2,2,0,2,2,2,2,2,2,2023-11-21 10:04:00,1
4652,4653,4653,4653,1604,89,234,89,89,204,30,89,1604,190,190,186,89,89,89,234,26,26,30,2,2,3,2,2,2,2,2,2,2023-11-21 10:06:00,1
4727,4727,4727,4727,1634,86,243,86,86,209,34,86,1634,183,183,181,86,86,86,243,29,29,34,5,5,1,5,5,5,2,2,2,2023-11-21 10:08:00,1
4700,4700,4700,4700,1614,89,238,89,89,210,28,89,1614,196,196,195,89,89,89,238,26,26,28,2,2,1,2,2,2,2,2,2,2023-11-21 10:10:00,0
4674,4674,4674,4674,1614,91,239,91,91,213,26,91,1614,182,182,179,91,91,91,239,27,27,26,3,3,3,3,3,2,2,2,2,2023-11-21 10:12:00,1
4619,4619,4619,4619,1599,84,230,84,84,201,29,84,1599,182,182,181,84,84,84,230,26,26,29,2,2,0,2,2,2,2,2,2,2023-11-21 10:14:00,1
4710,4710,4710,4710,1615,106,239,106,106,214,25,106,1615,186,186,183,106,106,106,239,28,28,25,4,4,2,4,4,4,2,2,2,2023-11-21 10:16:00,15
4616,4616,4616,4616,1597,83,229,83,83,201,28,83,1597,185,185,183,83,83,83,229,27,27,28,3,3,2,3,3,2,2,2,2,2023-11-21 10:18:00,1
4726,4726,4726,4726,1626,94,233,94,94,203,30,94,1626,182,182,182,94,94,94,233,26,26,30,2,2,0,2,2,2,2,2,2,2023-11-21 10:20:00,5
4643,4643,4643,4643,1608,91,227,91,91,203,24,91,1608,178,178,178,91,91,91,227,29,29,24,5,5,0,5,5,5,2,2,2,2023-11-21 10:22:00,6
4696,4696,4696,4696,1612,93,236,93,93,204,32,93,1612,186,186,185,93,93,93,236,26,26,32,2,2,1,2,2,2,2,2,2,2023-11-21 10:24:00,6
4621,4621,4621,4621,1597,85,216,85,85,197,19,85,1597,188,188,187,85,85,85,216,26,26,19,2,2,1,2,2,2,2,2,2,2023-11-21 10:26:00,5
4594,4594,4594,4594,1601,77,224,77,77,201,23,77,1601,172,172,171,77,77,77,224,27,27,23,3,3,0,3,3,3,2,2,2,2023-11-21 10:28:00,3
4513,4513,4513,4513,1554,83,218,83,83,198,20,83,1554,179,179,176,83,83,83,218,28,28,20,4,4,2,4,4,4,2,2,2,2023-11-21 10:30:00,13
4603,4603,4603,4603,1586,88,250,88,88,209,41,88,1586,182,182,179,88,88,88,250,27,27,41,3,3,3,3,3,3,2,2,2,2023-11-21 10:32:00,6
2268,2205,2205,2205,152,78,222,78,78,189,33,78,152,109,109,107,78,78,78,222,26,26,33,2,2,2,2,2,2,2,2,2,2023-11-21 10:34:00,341
2103,2108,2101,2101,0,84,227,84,84,203,24,84,0,111,111,110,84,84,84,227,26,26,24,2,2,1,2,2,2,2,2,2,2023-11-21 10:36:00,404
2112,2113,2113,2113,0,88,226,88,88,205,21,88,0,112,112,112,88,88,88,226,29,29,21,5,5,0,5,5,4,2,2,2,2023-11-21 10:38:00,410
2093,2094,2094,2094,0,87,224,87,87,196,28,87,0,112,112,112,87,87,87,224,26,26,28,2,2,0,2,2,2,2,2,2,2023-11-21 10:40:00,403
2095,2097,2096,2096,0,80,228,80,80,196,32,80,0,117,117,111,80,80,80,228,27,27,32,3,3,6,3,3,2,2,2,2,2023-11-21 10:42:00,405
2133,2142,2142,2142,7,86,231,86,86,206,25,86,7,131,131,130,86,86,86,231,28,28,25,4,4,1,4,4,4,2,2,2,2023-11-21 10:44:00,457
2145,2135,2135,2135,0,91,226,91,91,210,16,91,0,113,113,112,91,91,91,226,26,26,16,2,2,1,2,2,2,2,2,2,2023-11-21 10:46:00,405
2113,2111,2111,2111,0,90,223,90,90,202,21,90,0,114,114,110,90,90,90,223,27,27,21,3,3,3,3,3,3,2,2,2,2023-11-21 10:48:00,401
2101,2104,2104,2104,0,95,220,95,95,193,27,95,0,111,111,110,95,95,95,220,26,26,27,2,2,0,2,2,2,2,2,2,2023-11-21 10:50:00,415
2148,2145,2145,2145,0,96,249,96,96,202,47,96,0,114,114,111,96,96,96,249,26,26,47,2,2,3,2,2,2,2,2,2,2023-11-21 10:52:00,407
2133,2150,2149,2149,7,83,232,83,83,208,24,83,7,128,128,126,83,83,83,232,26,26,24,2,2,1,2,2,2,2,2,2,2023-11-21 10:54:00,458
2148,2133,2133,2133,0,88,243,88,88,200,43,88,0,118,118,114,88,88,88,243,27,27,43,3,3,4,3,3,3,2,2,2,2023-11-21 10:56:00,412
2100,2101,2101,2101,0,77,247,77,77,205,42,77,0,111,111,110,77,77,77,247,28,28,42,4,4,1,4,4,4,2,2,2,2023-11-21 10:58:00,405
2181,2179,2179,2179,0,96,351,96,96,203,148,96,0,116,116,112,96,96,96,351,27,27,148,3,3,3,3,3,3,2,2,2,2023-11-21 11:00:00,408
2096,2102,2097,2097,0,92,236,92,92,206,30,92,0,113,113,110,92,92,92,236,26,26,30,2,2,3,2,2,2,2,2,2,2023-11-21 11:02:00,419
2119,2133,2133,2133,7,88,254,88,88,207,47,88,7,120,120,118,88,88,88,254,29,29,47,5,5,1,5,5,5,2,2,2,2023-11-21 11:04:00,435
2169,2158,2158,2158,0,94,250,94,94,210,40,94,0,124,124,121,94,94,94,250,26,26,40,2,2,2,2,2,2,2,2,2,2023-11-21 11:06:00,426
2136,2132,2132,2132,0,102,254,102,102,209,45,102,0,112,112,111,102,102,102,254,26,26,45,2,2,1,2,2,2,2,2,2,2023-11-21 11:08:00,400
2122,2126,2126,2126,0,93,245,93,93,200,45,93,0,109,109,108,93,93,93,245,27,27,45,3,3,1,3,3,2,2,2,2,2023-11-21 11:10:00,400
2099,2098,2098,2098,0,84,252,84,84,202,50,84,0,114,114,111,84,84,84,252,29,29,49,5,5,3,4,4,4,2,2,2,2023-11-21 11:12:00,401
2130,2138,2138,2138,7,96,259,96,96,213,46,96,7,117,117,115,96,96,96,259,26,26,46,2,2,2,2,2,2,2,2,2,2023-11-21 11:14:00,419
2159,2155,2155,2155,0,106,246,106,106,211,35,106,0,123,123,122,106,106,106,246,27,27,35,3,3,1,3,3,2,2,2,2,2023-11-21 11:16:00,436
2087,2082,2082,2082,0,78,238,78,78,198,40,78,0,114,114,112,78,78,78,238,26,26,40,2,2,2,2,2,2,2,2,2,2023-11-21 11:18:00,407
2125,2124,2124,2124,0,92,252,92,92,217,35,92,0,117,117,111,92,92,92,252,29,29,35,5,5,5,5,5,5,2,2,2,2023-11-21 11:20:00,401
2125,2129,2129,2129,0,93,241,93,93,206,35,93,0,116,116,112,93,93,93,241,26,26,35,2,2,3,2,2,2,2,2,2,2023-11-21 11:22:00,405
2133,2139,2139,2139,7,87,245,87,87,207,38,87,7,117,117,116,87,87,87,245,26,26,38,2,2,0,2,2,2,2,2,2,2023-11-21 11:24:00,419
2182,2178,2178,2178,0,93,256,93,93,215,41,93,0,128,128,125,93,93,93,256,29,29,41,5,5,3,5,5,5,2,2,2,2023-11-21 11:26:00,439
2053,2045,2045,2045,0,82,221,82,82,190,31,82,0,111,111,111,82,82,82,221,26,26,31,2,2,0,2,2,2,2,2,2,2023-11-21 11:28:00,406
2106,2108,2108,2108,0,93,244,93,93,207,37,93,0,113,113,111,93,93,93,244,27,27,37,3,3,1,3,3,3,2,2,2,2023-11-21 11:30:00,405
2106,2107,2107,2107,0,90,242,90,90,198,44,90,0,111,111,110,90,90,90,242,26,26,44,2,2,1,2,2,2,2,2,2,2023-11-21 11:32:00,401
2037,2034,2034,2034,7,93,242,93,93,196,46,93,7,106,106,105,93,93,93,242,28,28,46,4,4,1,4,4,4,2,2,2,2023-11-21 11:34:00,391
2051,2069,2069,2069,0,92,229,92,92,189,40,92,0,118,118,117,92,92,92,229,27,27,40,3,3,1,3,3,2,2,2,2,2023-11-21 11:36:00,425
2032,2022,2022,2022,0,93,238,93,93,191,47,93,0,115,115,112,93,93,93,238,26,26,47,2,2,3,2,2,2,2,2,2,2023-11-21 11:38:00,392
2115,2112,2112,2112,0,95,241,95,95,206,35,95,0,112,112,110,95,95,95,241,27,27,35,3,3,2,3,3,2,2,2,2,2023-11-21 11:40:00,399
2071,2067,2067,2067,0,92,237,92,92,198,39,92,0,109,109,108,92,92,92,237,28,28,39,4,4,1,4,4,4,2,2,2,2023-11-21 11:42:00,394
2127,2130,2130,2130,7,93,252,93,93,196,56,93,7,112,112,111,93,93,93,252,26,26,56,2,2,1,2,2,2,2,2,2,2023-11-21 11:44:00,411
2149,2159,2159,2159,0,94,245,94,94,205,40,94,0,120,120,119,94,94,94,245,27,27,40,3,3,1,3,3,3,2,2,2,2023-11-21 11:46:00,430
2102,2092,2092,2092,0,91,249,91,91,199,50,91,0,120,120,117,91,91,91,249,28,28,50,4,4,3,4,4,4,2,2,2,2023-11-21 11:48:00,415
2123,2123,2123,2123,0,102,246,102,102,202,44,102,0,115,115,114,102,102,102,246,27,27,44,3,3,1,3,3,3,2,2,2,2023-11-21 11:50:00,399
2085,2080,2080,2080,0,89,243,89,89,208,35,89,0,110,110,108,89,89,89,243,25,25,35,2,2,1,2,2,2,2,2,2,2023-11-21 11:52:00,397
2120,2122,2122,2122,7,90,234,90,90,203,31,90,7,112,112,111,90,90,90,234,26,26,31,2,2,1,2,2,2,2,2,2,2023-11-21 11:54:00,411
2129,2140,2140,2140,0,94,261,94,94,216,45,94,0,118,118,115,94,94,94,261,29,29,45,5,5,1,5,5,5,2,2,2,2023-11-21 11:56:00,419
2138,2131,2131,2131,0,98,233,98,98,192,41,98,0,121,121,120,98,98,98,233,26,26,41,2,2,1,2,2,2,2,2,2,2023-11-21 11:58:00,433
2127,2126,2126,2126,0,94,245,94,94,206,39,94,0,116,116,114,94,94,94,245,26,26,39,2,2,1,2,2,2,2,2,2,2023-11-21 12:00:00,412
1652,1673,1648,1648,0,1150,419,386,387,257,323,220,294,36,36,36,93,69,385,419,32,32,27,4,4,0,4,4,2,2,2,2,2023-11-21 12:02:00,2199
1982,1985,1985,1985,0,2549,1741,1319,1318,881,1713,634,1319,0,0,0,0,0,1268,1741,29,29,9,5,5,0,5,5,5,2,2,2,2023-11-21 12:04:00,4689
790,792,792,792,0,3411,372,1220,1221,192,346,417,1220,0,0,0,0,0,833,372,26,26,15,2,2,0,2,2,2,2,2,2,2023-11-21 12:06:00,3437
402,401,401,401,0,2627,49,751,750,26,23,265,751,0,0,0,0,0,531,49,26,26,23,2,2,0,2,2,2,2,2,2,2023-11-21 12:08:00,2878
171,172,172,172,0,393,43,295,295,27,16,148,295,2,2,0,0,0,295,43,27,27,16,3,3,2,3,3,2,2,2,2,2023-11-21 12:10:00,299
18,18,18,18,0,0,46,0,0,29,17,0,0,0,0,0,0,0,0,46,29,29,17,5,5,0,5,5,4,2,2,2,2023-11-21 12:12:00,3
25,25,25,25,0,0,50,0,0,26,24,0,0,1,1,1,0,0,0,50,26,26,24,2,2,0,2,2,2,2,2,2,2023-11-21 12:14:00,0
12,12,12,12,0,0,38,0,0,27,11,0,0,0,0,0,0,0,0,38,27,27,11,3,3,0,3,3,3,2,2,2,2023-11-21 12:16:00,2
22,22,22,22,0,0,46,0,0,26,20,0,0,1,1,0,0,0,0,46,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-21 12:18:00,3
10,10,10,10,0,0,39,0,0,29,10,0,0,0,0,0,0,0,0,39,29,29,10,5,5,0,5,5,5,2,2,2,2023-11-21 12:20:00,0
14,14,14,14,0,0,41,0,0,27,14,0,0,0,0,0,0,0,0,41,27,27,14,3,3,0,3,3,3,2,2,2,2023-11-21 12:22:00,0
17,17,17,17,0,0,42,0,0,26,16,0,0,1,1,0,0,0,0,42,26,26,16,2,2,1,2,2,2,2,2,2,2023-11-21 12:24:00,0
17,17,17,17,0,0,43,0,0,27,16,0,0,1,1,0,0,0,0,43,27,27,16,3,3,1,3,3,3,2,2,2,2023-11-21 12:26:00,0
26,26,26,26,0,0,66,0,0,40,26,0,0,0,0,0,0,0,0,66,40,40,26,8,8,0,8,8,8,3,3,3,2023-11-21 12:28:00,0
25,25,25,25,0,0,48,0,0,26,22,0,0,2,2,0,0,0,0,48,26,26,22,2,2,2,2,2,2,2,2,2,2023-11-21 12:30:00,2
16,16,16,16,0,0,43,0,0,27,16,0,0,0,0,0,0,0,0,43,27,27,16,3,3,0,3,3,2,2,2,2,2023-11-21 12:32:00,1
29,29,29,29,0,0,55,0,0,28,27,0,0,2,2,0,0,0,0,55,28,28,27,4,4,2,4,4,4,2,2,2,2023-11-21 12:34:00,0
14,14,14,14,0,0,41,0,0,27,14,0,0,0,0,0,0,0,0,41,27,27,14,3,3,0,3,3,2,2,2,2,2023-11-21 12:36:00,1
16,16,16,16,0,0,41,0,0,26,15,0,0,0,0,0,0,0,0,41,26,26,15,2,2,0,2,2,2,2,2,2,2023-11-21 12:38:00,2
15,15,15,15,0,0,41,0,0,27,14,0,0,1,1,0,0,0,0,41,27,27,14,3,3,1,3,3,3,2,2,2,2023-11-21 12:40:00,0
20,20,20,20,0,0,49,0,0,29,20,0,0,0,0,0,0,0,0,49,29,29,20,5,5,0,5,5,5,2,2,2,2023-11-21 12:42:00,0
19,19,19,19,0,0,42,0,0,26,16,0,0,3,3,0,0,0,0,42,26,26,16,2,2,2,2,2,2,2,2,2,2023-11-21 12:44:00,1
16,16,16,16,0,0,41,0,0,27,14,0,0,2,2,0,0,0,0,41,27,27,14,3,3,1,3,3,3,2,2,2,2023-11-21 12:46:00,1
25,25,25,25,0,0,51,0,0,26,25,0,0,0,0,0,0,0,0,51,26,26,25,2,2,0,2,2,2,2,2,2,2023-11-21 12:48:00,0
16,16,16,16,0,0,45,0,0,29,16,0,0,0,0,0,0,0,0,45,29,29,16,5,5,0,5,5,5,2,2,2,2023-11-21 12:50:00,0
